date,2330,2412,1216,2881,2884,SPY,TLT,GLD
2021-05-18,572.0000,113.5000,74.0000,71.4000,25.6000,10739.3089,3192.0596,4910.6068
2021-05-19,567.0000,112.5000,73.4000,70.6000,25.4000,10677.2855,3174.2690,4898.4371
2021-05-20,567.0000,113.5000,74.5000,70.2000,25.2500,10763.3636,3191.8519,4907.6829
2021-05-21,573.0000,114.5000,75.0000,72.0000,25.4500,10777.5323,3208.9280,4920.4059
2021-05-24,568.0000,113.0000,73.6000,72.0000,25.2500,10886.8142,3220.6437,4928.8062
2021-05-25,583.0000,114.0000,73.2000,71.9000,25.4000,10887.3045,3257.8518,4984.8064
2021-05-26,585.0000,113.0000,72.8000,71.6000,25.5500,10834.1776,3229.9655,4942.0335
2021-05-27,582.0000,112.0000,72.0000,71.6000,25.3000,10780.4457,3199.3383,4916.8803
2021-05-28,590.0000,113.0000,72.8000,72.0000,25.4000,10846.1810,3207.9998,4956.6453
2021-06-01,598.0000,113.5000,74.1000,73.0000,25.9000,10731.2110,3176.0821,4895.2209
2021-06-02,595.0000,114.0000,74.5000,74.5000,26.0000,10773.5162,3190.9676,4930.7986
2021-06-03,596.0000,114.0000,74.1000,73.6000,25.9500,10718.8208,3174.6320,4827.6371
2021-06-04,595.0000,114.0000,73.6000,72.9000,25.9500,10848.1904,3227.4315,4893.8326
2021-06-07,592.0000,114.0000,73.0000,73.2000,25.9000,10803.2209,3207.2853,4897.8281
2021-06-08,589.0000,114.5000,73.4000,73.7000,25.9500,10839.5831,3240.0025,4898.0752
2021-06-09,586.0000,114.0000,73.3000,72.9000,25.7000,10809.3488,3264.3593,4882.3296
2021-06-10,599.0000,114.5000,73.1000,73.8000,25.8500,10935.4073,3306.8695,4937.5283
2021-06-11,602.0000,114.5000,73.6000,73.8000,25.8000,10865.9450,3275.1499,4842.9553
2021-06-15,609.0000,114.5000,73.6000,73.0000,25.7500,10901.5793,3255.4936,4810.1853
2021-06-16,605.0000,115.0000,74.1000,72.6000,25.6000,10811.0570,3243.8263,4715.9968
2021-06-17,606.0000,114.5000,73.2000,72.3000,25.6500,10853.2744,3306.3437,4590.3964
2021-06-18,603.0000,113.5000,73.7000,71.3000,25.5000,10709.5646,3369.3761,4566.0868
2021-06-21,583.0000,113.5000,72.6000,70.0000,25.4500,10900.5504,3324.4492,4638.0379
2021-06-22,578.0000,114.0000,72.5000,70.7000,25.4000,11024.5067,3352.5414,4646.2719
2021-06-23,595.0000,114.5000,73.3000,71.8000,25.9000,11012.3228,3344.2415,4643.6629
2021-06-24,590.0000,114.0000,73.4000,71.9000,25.9500,11110.9197,3359.7248,4654.8815
2021-06-25,591.0000,114.5000,73.5000,72.9000,26.1500,11099.2354,3309.5878,4648.8770
2021-06-28,590.0000,114.0000,73.8000,73.2000,26.2500,11105.5540,3338.7865,4641.8852
2021-06-29,595.0000,114.0000,73.5000,72.6000,26.1500,11091.6682,3338.3935,4584.9113
2021-06-30,595.0000,114.0000,73.2000,73.9000,26.3000,11124.9113,3360.4830,4617.0855
2021-07-01,593.0000,113.5000,72.7000,73.4000,26.0000,11163.2708,3353.6884,4623.3516
2021-07-02,588.0000,114.0000,73.4000,72.9000,26.0000,11273.2634,3381.3256,4663.8777
2021-07-06,592.0000,114.0000,73.8000,73.7000,26.1500,11288.9742,3431.9767,4702.1145
2021-07-07,594.0000,114.0000,73.9000,74.0000,26.1500,11299.7480,3453.4788,4707.8807
2021-07-08,588.0000,114.0000,74.1000,74.8000,26.2000,11201.5296,3465.1098,4702.2316
2021-07-09,584.0000,114.5000,73.8000,74.2000,26.2000,11352.9371,3425.9860,4731.1116
2021-07-12,593.0000,113.5000,72.9000,76.1000,26.2500,11389.9353,3420.4422,4723.7190
2021-07-13,607.0000,114.5000,73.9000,76.2000,26.2500,11354.4360,3395.2601,4731.2558
2021-07-14,613.0000,114.5000,73.2000,78.1000,26.3000,11395.7815,3441.2056,4792.4037
2021-07-15,614.0000,114.5000,73.4000,79.5000,26.3500,11335.5405,3472.6326,4784.2465
2021-07-16,589.0000,115.0000,73.1000,82.9000,26.5000,11211.6832,3455.3133,4723.1000
2021-07-19,582.0000,115.0000,73.2000,83.0000,26.4000,11082.6792,3542.7742,4744.3310
2021-07-20,581.0000,115.0000,72.5000,81.5000,26.4000,11283.8165,3521.8316,4756.0137
2021-07-21,585.0000,115.0000,72.7000,81.8000,26.3500,11343.4933,3467.5364,4725.1279
2021-07-22,591.0000,116.0000,73.5000,84.1000,26.4500,11352.0228,3495.6281,4728.0267
2021-07-23,585.0000,115.0000,73.2000,85.0000,26.6000,11482.7979,3476.4797,4718.9553
2021-07-26,580.0000,115.0000,72.5000,78.5000,26.5000,11520.2801,3468.9757,4711.5573
2021-07-27,580.0000,115.5000,73.3000,76.4000,26.5000,11479.6036,3509.6114,4724.2703
2021-07-28,579.0000,116.0000,72.6000,75.6000,26.5000,11465.3624,3506.9312,4744.1657
2021-07-29,583.0000,116.5000,73.5000,75.8000,26.6000,11461.6028,3471.9385,4775.4718
2021-07-30,580.0000,115.0000,73.2000,75.0000,26.5000,11383.8647,3481.5167,4728.6380
2021-08-02,590.0000,116.5000,74.7000,76.5000,26.9000,11392.2509,3522.5485,4736.2068
2021-08-03,594.0000,117.0000,75.0000,76.4000,26.9500,11483.6146,3524.0138,4732.3136
2021-08-04,596.0000,117.5000,75.5000,76.3000,26.9000,11398.2350,3522.3305,4721.4613
2021-08-05,596.0000,118.0000,75.3000,76.3000,26.9000,11414.5678,3487.3136,4679.9044
2021-08-06,591.0000,117.5000,75.2000,76.0000,26.8500,11438.2596,3430.5225,4564.8745
2021-08-09,595.0000,117.5000,74.6000,76.1000,26.9000,11468.4823,3430.0399,4499.4224
2021-08-10,591.0000,118.0000,75.0000,76.0000,27.0000,11467.6011,3409.6982,4494.8767
2021-08-11,590.0000,118.0000,74.4000,79.2000,27.0000,11512.8968,3412.5821,4563.4969
2021-08-12,586.0000,118.0000,73.0000,78.8000,27.0000,11533.0001,3402.7421,4558.9175
2021-08-13,581.0000,117.5000,69.8000,78.1000,26.9500,11556.0654,3457.1116,4625.0595
2021-08-16,584.0000,117.5000,70.1000,76.5000,26.7000,11588.0694,3466.9252,4650.0539
2021-08-17,580.0000,117.5000,70.0000,78.2000,26.9500,11504.5302,3463.2472,4640.0462
2021-08-18,574.0000,117.5000,70.1000,78.0000,27.0000,11423.5309,3488.5983,4661.9900
2021-08-19,559.0000,116.5000,69.1000,77.0000,26.9500,11417.7598,3507.0877,4638.7888
2021-08-20,552.0000,116.0000,68.9000,76.5000,26.8500,11581.2822,3531.5760,4670.6005
2021-08-23,566.0000,115.5000,69.5000,79.0000,26.9000,11663.5590,3523.3119,4719.5468
2021-08-24,572.0000,115.5000,70.5000,80.4000,27.3000,11652.9213,3487.1874,4705.5371
2021-08-25,585.0000,110.0000,70.6000,80.8000,27.3500,11673.9828,3457.2182,4671.5364
2021-08-26,594.0000,110.0000,69.8000,81.3000,27.4000,11601.6558,3465.7731,4675.4610
2021-08-27,599.0000,110.0000,70.5000,83.5000,27.7000,11718.6937,3493.3201,4751.1261
2021-08-30,605.0000,111.0000,71.6000,84.8000,27.8500,11751.8436,3496.9650,4720.2926
2021-08-31,614.0000,112.0000,72.3000,85.0000,26.6000,11673.8935,3455.2447,4705.3681
2021-09-01,613.0000,110.5000,71.4000,84.2000,26.0500,11612.4932,3440.9986,4678.4084
2021-09-02,607.0000,111.0000,71.6000,82.7000,26.2500,11691.6979,3468.9211,4683.4184
2021-09-03,620.0000,111.0000,72.0000,84.8000,26.3000,11669.8501,3431.7814,4725.8062
2021-09-07,623.0000,111.0000,70.7000,78.1000,26.2500,11588.7699,3391.3158,4617.5764
2021-09-08,619.0000,111.0000,70.9000,77.4000,26.2500,11599.0759,3421.6018,4615.7316
2021-09-09,619.0000,110.5000,67.2000,77.4000,26.2500,11582.7078,3472.9834,4649.5077
2021-09-10,622.0000,110.5000,68.4000,77.6000,26.3000,11474.3164,3437.2499,4619.1164
2021-09-13,615.0000,111.0000,69.1000,81.4000,26.3000,11512.3809,3460.7121,4638.0949
2021-09-14,613.0000,111.0000,69.4000,80.8000,26.3500,11445.6598,3501.2614,4666.0838
2021-09-15,607.0000,111.0000,69.4000,81.4000,26.3000,11539.6742,3488.5014,4638.0827
2021-09-16,600.0000,111.5000,69.1000,80.7000,26.3500,11511.8328,3469.6379,4529.3111
2021-09-17,600.0000,111.0000,69.6000,78.8000,26.2500,11432.8485,3463.0141,4535.2829
2021-09-22,586.0000,111.0000,68.5000,77.1000,25.9000,11351.6385,3527.0968,4585.2106
2021-09-23,588.0000,111.0000,68.8000,77.4000,26.2500,11483.4692,3445.5649,4529.8644
2021-09-24,598.0000,111.5000,69.1000,77.5000,26.3000,11494.5392,3409.5617,4520.9605
2021-09-27,602.0000,111.0000,69.5000,77.7000,26.4000,11479.0412,3402.1831,4537.2461
2021-09-28,594.0000,111.0000,68.7000,77.5000,26.4000,11218.1858,3340.3930,4481.3631
2021-09-29,580.0000,111.5000,68.6000,76.7000,26.3500,11271.1587,3356.3423,4474.7105
2021-09-30,580.0000,110.5000,68.3000,76.7000,26.3000,11163.2219,3364.8676,4567.3525
2021-10-01,574.0000,110.5000,67.1000,75.4000,26.1000,11305.7149,3396.1358,4581.6258
2021-10-04,572.0000,111.0000,67.5000,74.4000,26.0000,11126.8011,3377.4406,4589.4014
2021-10-05,572.0000,110.5000,66.7000,73.8000,25.9000,11294.5479,3360.2847,4589.1476
2021-10-06,571.0000,111.0000,67.3000,74.7000,26.0500,11336.8926,3377.8737,4599.5511
2021-10-07,580.0000,111.5000,68.0000,75.5000,26.2500,11467.7321,3352.1421,4588.4363
2021-10-08,575.0000,111.5000,68.0000,75.3000,26.0000,11453.9808,3330.7658,4593.2667
2021-10-12,575.0000,111.5000,67.2000,74.8000,26.1500,11373.2805,3388.1273,4617.5604
2021-10-13,571.0000,111.5000,67.2000,74.5000,26.1500,11449.0815,3431.5351,4714.0888
2021-10-14,573.0000,110.5000,67.7000,74.4000,26.1000,11588.1923,3428.4663,4703.9160
2021-10-15,600.0000,111.0000,68.1000,75.1000,26.2000,11672.0227,3407.1994,4627.4048
2021-10-18,590.0000,111.0000,68.1000,75.1000,26.2000,11711.2205,3424.5298,4617.7599
2021-10-19,600.0000,111.5000,67.8000,74.8000,26.2500,11780.1603,3371.1654,4624.1950
2021-10-20,598.0000,111.0000,67.4000,74.3000,26.3000,11774.4251,3333.6844,4644.2092
2021-10-21,596.0000,110.5000,67.0000,74.8000,26.5000,11796.5257,3327.2853,4636.6505
2021-10-22,600.0000,111.5000,67.3000,74.1000,26.4500,11789.5982,3365.4396,4667.1100
2021-10-25,593.0000,111.0000,67.1000,74.8000,26.3500,11860.7061,3362.5385,4702.5042
2021-10-26,599.0000,110.5000,67.3000,75.5000,26.6500,11858.2463,3386.5918,4662.5434
2021-10-27,599.0000,110.5000,67.2000,75.0000,26.7500,11801.5096,3446.9795,4673.1140
2021-10-28,595.0000,110.0000,67.2000,74.5000,26.6000,11900.8914,3431.1394,4666.3212
2021-10-29,590.0000,110.5000,66.6000,73.6000,26.5500,11908.2018,3436.7656,4620.0879
2021-11-01,590.0000,111.0000,66.9000,73.1000,26.6500,11968.8737,3423.5152,4659.8537
2021-11-02,592.0000,110.5000,67.4000,72.6000,26.7000,12010.5248,3436.7816,4647.2319
2021-11-03,592.0000,110.5000,67.5000,72.7000,26.7000,12108.8021,3408.2906,4618.1036
2021-11-04,587.0000,111.0000,66.8000,72.5000,26.7000,12135.7323,3435.5814,4658.9094
2021-11-05,600.0000,111.0000,67.1000,72.5000,26.8000,12214.9115,3497.5790,4734.1370
2021-11-08,602.0000,111.5000,67.4000,73.6000,26.9000,12206.0413,3485.5072,4743.6403
2021-11-09,611.0000,111.5000,67.3000,73.1000,27.0000,12153.0640,3527.2190,4762.0675
2021-11-10,612.0000,112.0000,67.3000,73.0000,27.3500,12024.9834,3454.0249,4801.6745
2021-11-11,606.0000,112.5000,67.2000,73.0000,27.7500,12040.8902,3452.3417,4833.3971
2021-11-12,604.0000,112.5000,67.3000,73.3000,27.6000,12150.4190,3442.4638,4850.0066
2021-11-15,608.0000,113.0000,68.0000,74.0000,27.9500,12145.6623,3396.7423,4838.9466
2021-11-16,610.0000,114.0000,68.6000,74.0000,27.9000,12181.0915,3384.5922,4798.9623
2021-11-17,610.0000,114.5000,68.4000,76.1000,27.9500,12172.6059,3417.3397,4851.2220
2021-11-18,613.0000,115.0000,68.5000,76.4000,27.9500,12187.5888,3422.7867,4825.2174
2021-11-19,618.0000,113.0000,68.2000,74.8000,27.6500,12194.6060,3467.1169,4799.6628
2021-11-22,615.0000,112.5000,67.5000,74.4000,27.5000,12154.4168,3424.8010,4689.7908
2021-11-23,612.0000,113.5000,67.1000,74.3000,27.4000,12160.2447,3372.4299,4645.2820
2021-11-24,603.0000,113.5000,67.5000,74.4000,28.0000,12184.7617,3424.3428,4637.8138
2021-11-26,596.0000,113.0000,67.4000,74.2000,27.6000,11918.7126,3512.5533,4632.5404
2021-11-29,593.0000,112.5000,67.3000,73.5000,27.2000,12103.6785,3495.5116,4641.0168
2021-11-30,596.0000,112.0000,65.4000,73.1000,26.9500,11822.0217,3534.8555,4591.8968
2021-12-01,600.0000,113.0000,67.1000,74.1000,27.5500,11620.3860,3535.2655,4582.4767
2021-12-02,615.0000,114.0000,67.7000,73.7000,27.7000,11809.4060,3542.9868,4561.3677
2021-12-03,608.0000,113.5000,67.5000,73.9000,27.8500,11738.1185,3594.9003,4612.1018
2021-12-06,600.0000,114.0000,67.3000,74.1000,27.9000,11867.9097,3542.7689,4597.1798
2021-12-07,607.0000,114.0000,68.5000,75.3000,28.0000,12114.2724,3514.3980,4613.8312
2021-12-08,602.0000,114.0000,68.4000,76.0000,28.0000,12182.9744,3464.0669,4630.2397
2021-12-09,608.0000,114.5000,68.9000,76.0000,28.0000,12051.9109,3469.3908,4583.3805
2021-12-10,605.0000,114.0000,68.9000,75.9000,27.9500,12189.5352,3467.8971,4611.8673
2021-12-13,601.0000,113.5000,68.4000,75.7000,27.8500,12059.9115,3512.8444,4615.2119
2021-12-14,599.0000,114.0000,68.8000,74.9000,27.7500,12024.5662,3518.4115,4590.2816
2021-12-15,600.0000,114.0000,68.4000,74.6000,27.7000,12229.3073,3489.3655,4616.3448
2021-12-16,605.0000,114.5000,68.5000,74.9000,27.8500,12102.0512,3485.1336,4664.7081
2021-12-17,607.0000,115.0000,67.9000,74.3000,28.0000,11981.0172,3526.9134,4657.7421
2021-12-20,598.0000,115.0000,67.6000,74.1000,27.8000,11883.2988,3509.2536,4649.6467
2021-12-21,597.0000,115.5000,67.9000,74.8000,27.9500,12089.2050,3494.4103,4645.7281
2021-12-22,600.0000,115.5000,68.2000,74.4000,27.9000,12172.6818,3499.8249,4675.0343
2021-12-23,606.0000,115.5000,68.3000,74.8000,27.9000,12239.9416,3467.0544,4682.3278
2021-12-27,606.0000,116.0000,68.4000,75.2000,27.9500,12398.9632,3471.4823,4688.0430
2021-12-28,615.0000,116.0000,68.7000,75.9000,28.0000,12390.7979,3458.2755,4668.5792
2021-12-29,616.0000,116.5000,69.4000,76.6000,28.0500,12340.0083,3402.1218,4642.1255
2021-12-30,615.0000,116.5000,68.6000,76.3000,28.0500,12342.7221,3440.9191,4689.4345
2022-01-03,631.0000,115.5000,68.4000,75.3000,28.0000,12420.8770,3367.4618,4663.0947
2022-01-04,656.0000,115.5000,68.8000,75.3000,28.1000,12382.0209,3344.0892,4684.3207
2022-01-05,650.0000,115.5000,68.9000,75.7000,28.2000,12096.2536,3312.7889,4651.7702
2022-01-06,644.0000,115.5000,68.4000,75.9000,28.5500,12120.4206,3331.1312,4608.3229
2022-01-07,634.0000,115.5000,68.0000,75.7000,28.9500,12082.8291,3310.0156,4633.2551
2022-01-10,643.0000,116.5000,68.7000,76.4000,28.9500,12084.3966,3322.7235,4653.7351
2022-01-11,651.0000,116.5000,68.7000,79.9000,29.3000,12168.4070,3337.7116,4699.8165
2022-01-12,660.0000,117.0000,69.3000,80.0000,29.4000,12213.7278,3328.3081,4717.0343
2022-01-13,661.0000,117.5000,69.8000,81.6000,29.9000,12033.0563,3354.4148,4696.1779
2022-01-14,672.0000,117.5000,69.3000,80.4000,29.5000,12023.7595,3299.8282,4677.1232
2022-01-18,662.0000,117.5000,68.3000,79.4000,29.2000,11749.8538,3236.5915,4645.3006
2022-01-19,654.0000,117.0000,68.3000,78.8000,29.0000,11667.0700,3269.9916,4734.9876
2022-01-20,651.0000,116.5000,68.3000,78.3000,28.9500,11551.1042,3293.9119,4728.5453
2022-01-21,641.0000,117.0000,67.8000,76.7000,28.8500,11352.3441,3341.3733,4724.7700
2022-01-24,653.0000,117.0000,68.1000,76.5000,28.8500,11431.7206,3322.9810,4763.7171
2022-01-25,641.0000,117.0000,67.6000,75.5000,28.8500,11281.0191,3314.3445,4774.2360
2022-01-26,636.0000,117.5000,67.6000,75.6000,29.0000,11266.5892,3278.2968,4702.8432
2022-02-07,635.0000,118.5000,67.0000,77.1000,29.9500,11670.2459,3262.1180,4729.0579
2022-02-08,628.0000,118.0000,67.8000,76.8000,30.1000,11777.2731,3243.3399,4747.9506
2022-02-09,633.0000,118.5000,68.4000,77.1000,30.3500,11940.7138,3247.0130,4760.5286
2022-02-10,649.0000,119.5000,68.8000,77.4000,30.3000,11715.8577,3192.5952,4738.2762
2022-02-11,650.0000,119.5000,68.8000,77.3000,30.4000,11503.7294,3245.2638,4836.5066
2022-02-14,637.0000,120.0000,68.1000,76.1000,30.3500,11498.9199,3214.0564,4876.2946
2022-02-15,633.0000,120.0000,67.9000,76.6000,30.2500,11665.8539,3172.5352,4822.3203
2022-02-16,646.0000,121.0000,68.4000,77.8000,30.6500,11661.7015,3186.6312,4864.7276
2022-02-17,645.0000,121.5000,68.5000,78.2000,30.5000,11408.5305,3209.1920,4929.4644
2022-02-18,637.0000,122.0000,67.6000,77.8000,30.3500,11345.2148,3245.9965,4930.4362
2022-02-22,627.0000,123.5000,67.6000,76.5000,30.0000,11213.6658,3251.6088,4936.4232
2022-02-23,625.0000,125.5000,68.0000,76.5000,30.0000,11024.6512,3209.6781,4963.1299
2022-02-24,604.0000,124.5000,66.8000,75.9000,29.6000,11204.7521,3215.8638,4937.3700
2022-02-25,604.0000,124.5000,67.1000,75.1000,29.4500,11531.8880,3240.6727,4955.2642
2022-03-01,604.0000,124.5000,67.5000,76.2000,29.8000,11290.2315,3339.0610,5080.9282
2022-03-02,601.0000,123.5000,68.0000,75.6000,29.9000,11527.1931,3233.1301,5040.8514
2022-03-03,602.0000,122.5000,68.0000,75.6000,29.9500,11438.5999,3257.1754,5057.0667
2022-03-04,595.0000,123.0000,67.2000,74.4000,29.7000,11378.1180,3322.8837,5152.3158
2022-03-07,576.0000,121.0000,66.2000,71.7000,29.2000,11072.4209,3306.4077,5242.9677
2022-03-08,563.0000,122.0000,65.4000,70.6000,28.9500,11047.0389,3290.5906,5415.1174
2022-03-09,568.0000,122.5000,65.1000,71.7000,28.8000,11354.2517,3261.5151,5259.3380
2022-03-10,587.0000,123.0000,66.0000,73.8000,29.9000,11288.8414,3210.6346,5269.1550
2022-03-11,575.0000,122.5000,66.3000,72.7000,29.9500,11158.1958,3225.1069,5238.1763
2022-03-14,572.0000,123.0000,65.5000,72.7000,30.0500,11119.8187,3162.0795,5179.3253
2022-03-15,558.0000,125.0000,65.3000,72.7000,30.1000,11404.3494,3167.6695,5100.3327
2022-03-16,558.0000,126.0000,65.3000,73.1000,30.5000,11660.4615,3199.6242,5133.6870
2022-03-17,582.0000,125.5000,65.5000,74.8000,30.9000,11748.4295,3160.1962,5133.4772
2022-03-18,581.0000,126.5000,65.5000,74.3000,31.0500,11792.9821,3176.1336,5052.3154
2022-03-21,586.0000,126.5000,65.7000,74.3000,31.1500,11864.0130,3122.1852,5123.0786
2022-03-22,583.0000,126.5000,65.5000,74.3000,31.4000,12025.6934,3088.0542,5095.6176
2022-03-23,590.0000,126.5000,65.9000,75.9000,31.7000,11894.8060,3162.1049,5175.6579
2022-03-24,591.0000,127.0000,65.6000,75.5000,31.8000,12113.2602,3147.5092,5230.1380
2022-03-25,598.0000,128.0000,65.5000,75.0000,31.8000,12211.5454,3113.8206,5225.4608
2022-03-28,584.0000,128.0000,65.5000,75.1000,32.1000,12305.9174,3142.3606,5133.4712
2022-03-29,589.0000,127.0000,65.6000,75.2000,32.3000,12507.9920,3178.7604,5156.3122
2022-03-30,600.0000,127.0000,65.7000,76.1000,32.8500,12363.6469,3186.2645,5169.6984
2022-03-31,597.0000,127.0000,65.6000,76.5000,33.0500,12129.6846,3182.5449,5153.1495
2022-04-01,589.0000,127.0000,66.1000,77.1000,33.0000,12202.4817,3204.7499,5136.5181
2022-04-06,578.0000,127.0000,65.9000,77.5000,34.0500,12045.8174,3089.4451,5147.8340
2022-04-07,566.0000,127.0000,65.5000,76.0000,33.7500,12137.0228,3073.8993,5180.3387
2022-04-08,567.0000,128.0000,66.0000,76.3000,34.8500,12135.4558,3048.3650,5226.1002
2022-04-11,558.0000,130.0000,65.5000,76.5000,35.3500,11966.2640,3009.7410,5268.8517
2022-04-12,557.0000,128.5000,65.7000,75.8000,35.1500,11979.6970,3020.1498,5335.0270
2022-04-13,573.0000,128.5000,66.0000,76.4000,35.2500,12119.8283,3027.0197,5361.8665
2022-04-14,573.0000,130.0000,66.3000,75.6000,33.3500,11898.3093,2948.8437,5312.6271
2022-04-18,561.0000,130.0000,67.0000,73.9000,32.2000,12003.9379,2959.0230,5374.1817
2022-04-19,565.0000,129.5000,66.8000,73.5000,32.1500,12240.8722,2947.2487,5311.6898
2022-04-20,570.0000,131.0000,67.3000,74.9000,32.5000,12248.4175,3010.6504,5344.9438
2022-04-21,565.0000,131.0000,67.5000,74.6000,32.2000,12028.0578,2979.1630,5309.5067
2022-04-22,558.0000,131.5000,67.4000,75.9000,33.0000,11748.3569,2973.1510,5280.5135
2022-04-25,547.0000,131.5000,67.6000,74.8000,32.4500,11825.3456,3005.1406,5189.5128
2022-04-26,546.0000,132.0000,68.2000,75.1000,33.4500,11436.9209,3023.2448,5176.6272
2022-04-27,526.0000,132.0000,67.3000,73.2000,33.2000,11511.1161,2995.4083,5156.3369
2022-04-28,531.0000,131.5000,68.3000,73.4000,33.3000,11831.6862,3007.4468,5197.2656
2022-04-29,538.0000,131.0000,68.4000,74.4000,33.8500,11424.6948,2976.3127,5210.4772
2022-05-03,531.0000,127.5000,68.6000,73.7000,32.7000,11558.6561,2947.6302,5132.9739
2022-05-04,534.0000,124.0000,68.2000,74.6000,32.4000,11885.4034,2957.5877,5172.4053
2022-05-05,542.0000,125.0000,68.0000,74.5000,32.1000,11392.0174,2858.7512,5120.8013
2022-05-06,528.0000,126.5000,67.3000,71.3000,31.8000,11466.0343,2851.9499,5193.6074
2022-05-09,520.0000,125.0000,66.5000,67.8000,30.7000,11115.1540,2881.2474,5125.8921
2022-05-10,518.0000,124.5000,66.9000,67.1000,30.3500,11178.7855,2917.2828,5099.9163
2022-05-11,521.0000,125.0000,66.3000,66.2000,30.6500,10960.7832,2962.5812,5122.6789
2022-05-12,505.0000,124.0000,65.3000,63.3000,29.5000,10966.8126,2961.7737,5052.1769
2022-05-13,511.0000,124.0000,65.2000,63.5000,29.4500,11279.1226,2931.0200,5033.5709
2022-05-16,520.0000,124.0000,64.5000,62.4000,29.1000,11218.4743,2924.1081,5074.8525
2022-05-17,530.0000,123.5000,64.2000,61.6000,28.6000,11422.2954,2881.9746,5031.1162
2022-05-18,538.0000,125.0000,65.1000,63.7000,29.6000,10922.7000,2932.9005,5015.8147
2022-05-19,522.0000,124.5000,64.5000,61.6000,28.7500,10905.0828,2953.2721,5112.6379
2022-05-20,530.0000,124.5000,64.6000,61.8000,28.9000,10858.5959,2972.7620,5092.1740
2022-05-23,528.0000,123.5000,65.1000,60.5000,29.4500,11103.8035,2934.9600,5135.2977
2022-05-24,520.0000,124.0000,64.4000,60.1000,29.4500,10936.3396,2970.4119,5135.0938
2022-05-25,524.0000,125.0000,64.9000,59.5000,29.5500,11048.5635,2986.3731,5111.3467
2022-05-26,514.0000,127.5000,64.9000,59.7000,28.8000,11222.8866,2960.6090,5080.8714
2022-05-27,530.0000,125.5000,65.0000,61.3000,29.4000,11460.4767,2958.0471,5066.7522
2022-05-31,560.0000,127.0000,67.4000,64.1000,30.6000,11208.7822,2847.8388,4934.1372
2022-06-01,549.0000,125.0000,65.6000,63.6000,29.8000,11180.0130,2860.4181,4993.2061
2022-06-02,540.0000,125.0000,65.1000,63.7000,29.5500,11446.6795,2875.3998,5078.5192
2022-06-06,540.0000,126.0000,65.2000,64.0000,29.6000,11383.3201,2838.7976,5044.8072
2022-06-07,535.0000,125.5000,64.8000,63.4000,29.3500,11500.4566,2871.4401,5081.2021
2022-06-08,544.0000,126.5000,65.3000,63.8000,29.5000,11384.5990,2848.2940,5080.5960
2022-06-09,541.0000,126.0000,64.9000,63.4000,29.1500,11126.6125,2861.0646,5070.2445
2022-06-10,530.0000,125.0000,64.6000,62.9000,29.1500,10857.9010,2857.5090,5163.8877
2022-06-13,516.0000,125.0000,64.4000,61.8000,28.9000,10465.5248,2773.1103,5037.0649
2022-06-14,513.0000,124.5000,64.0000,62.0000,29.4500,10450.4268,2742.4456,5004.6243
2022-06-15,509.0000,125.0000,64.1000,61.8000,29.1500,10559.7840,2783.1645,5050.9839
2022-06-16,508.0000,124.0000,64.2000,61.9000,29.5000,10150.6811,2788.8819,5077.9496
2022-06-17,501.0000,125.0000,63.6000,60.8000,29.1000,10273.2325,2825.5569,5086.0339
2022-06-21,505.0000,126.5000,64.7000,63.2000,29.5000,10534.3307,2778.3134,5068.2229
2022-06-22,494.5000,125.5000,64.0000,61.7000,28.9500,10522.6655,2856.7361,5092.0185
2022-06-23,485.5000,127.0000,66.0000,61.1000,29.4000,10607.1173,2875.1359,5051.9034
2022-06-24,486.5000,129.0000,66.4000,61.9000,29.6500,10922.7451,2829.7360,5036.8921
2022-06-27,498.5000,128.5000,66.6000,61.9000,29.7000,10910.7490,2813.2666,5045.0105
2022-06-28,497.5000,129.0000,67.1000,61.6000,29.7000,10592.7901,2801.2474,4991.9165
2022-06-29,491.0000,130.5000,66.9000,60.8000,29.4000,10670.8371,2868.2665,5028.9379
2022-06-30,476.0000,122.0000,67.0000,59.8000,29.0000,10582.0032,2892.8704,4997.3663
2022-07-01,453.5000,124.0000,67.9000,58.3000,29.1000,10690.5715,2921.6549,4991.6478
2022-07-05,446.0000,127.0000,68.7000,60.3000,29.0500,10723.1479,2948.0160,4891.4276
2022-07-06,435.5000,128.0000,69.6000,58.2000,28.6000,10792.2340,2907.3707,4828.6428
2022-07-07,457.5000,127.5000,70.6000,59.2000,28.6000,10956.5551,2882.4913,4832.5071
2022-07-08,467.0000,124.5000,68.8000,58.9000,28.3000,10934.3134,2847.1202,4828.7498
2022-07-11,462.0000,124.0000,69.3000,58.2000,27.0500,10809.4027,2896.2174,4802.8653
2022-07-12,449.5000,122.5000,69.5000,55.8000,26.5000,10753.7938,2924.3149,4802.8984
2022-07-13,470.5000,124.0000,68.6000,58.7000,27.1000,10697.9659,2958.0242,4826.1841
2022-07-14,475.0000,123.0000,69.1000,58.3000,27.4000,10636.6080,2924.1657,4742.6170
2022-07-15,492.5000,123.0000,68.5000,57.3000,27.2000,10895.4274,2955.7083,4757.3722
2022-07-18,495.5000,123.0000,67.9000,59.6000,28.0000,10802.6849,2924.1621,4760.6348
2022-07-19,491.0000,121.5000,67.5000,58.6000,27.8500,11060.8110,2899.5388,4757.4826
2022-07-20,495.0000,120.0000,67.8000,58.1000,27.8500,11118.6114,2903.8336,4707.3791
